Loculatus	13	10	4750000	25454	0.050908
Loculatus	13	11	5250000	30238	0.060476
Loculatus	13	12	5750000	28886	0.057772
Loculatus	13	13	6250000	18779	0.037558
Loculatus	13	14	6750000	2467	0.004934
Loculatus	13	15	7250000	4418	0.008836
Loculatus	13	16	7750000	23028	0.046056
Loculatus	13	17	8250000	7413	0.014826
Loculatus	13	18	8750000	32565	0.06513
Loculatus	13	19	9250000	23422	0.046844
Loculatus	13	20	9750000	39851	0.079702
Loculatus	13	21	10250000	17729	0.035458
Loculatus	13	22	10750000	33375	0.06675
Loculatus	13	23	11250000	23794	0.047588
Loculatus	13	24	11750000	14742	0.029484
Loculatus	13	25	12250000	26449	0.052898
Loculatus	13	26	12750000	1194	0.002388
Loculatus	13	27	13250000	8547	0.017094
Loculatus	13	28	13750000	48130	0.09626
Loculatus	13	29	14250000	23934	0.047868
Loculatus	13	30	14750000	41119	0.082238
Loculatus	13	31	15250000	52676	0.105352
Loculatus	13	32	15750000	22730	0.04546
Loculatus	13	33	16250000	29891	0.059782
Loculatus	13	34	16750000	8805	0.01761
Loculatus	13	35	17250000	10116	0.020232
Loculatus	4	1	250000	13629	0.027258
Loculatus	4	2	750000	844	0.001688
Loculatus	4	3	1250000	14960	0.02992
Loculatus	4	4	1750000	12542	0.025084
Loculatus	4	5	2250000	16153	0.032306
Loculatus	4	6	2750000	10430	0.02086
Loculatus	4	7	3250000	8768	0.017536
Loculatus	4	8	3750000	4202	0.008404
Loculatus	4	9	4250000	18013	0.036026
Loculatus	4	10	4750000	12491	0.024982
Loculatus	4	11	5250000	14304	0.028608
Loculatus	4	12	5750000	1137	0.002274
Loculatus	4	13	6250000	3138	0.006276
Loculatus	4	15	7250000	6056	0.012112
Loculatus	4	16	7750000	19140	0.03828
Loculatus	4	17	8250000	12270	0.02454
Loculatus	4	18	8750000	27145	0.05429
Loculatus	4	19	9250000	15960	0.03192
Loculatus	4	20	9750000	9662	0.019324
Loculatus	4	21	10250000	2196	0.004392
Loculatus	4	22	10750000	7734	0.015468
Loculatus	4	23	11250000	35970	0.07194
Loculatus	4	24	11750000	27616	0.055232
Loculatus	4	25	12250000	28124	0.056248
Loculatus	4	26	12750000	24234	0.048468
Loculatus	4	27	13250000	17928	0.035856
Loculatus	4	28	13750000	17495	0.03499
Loculatus	4	29	14250000	25632	0.051264
Loculatus	4	30	14750000	28239	0.056478
Loculatus	4	31	15250000	21351	0.042702
Loculatus	4	32	15750000	18335	0.03667
Loculatus	4	33	16250000	15806	0.031612
Loculatus	4	34	16750000	21648	0.043296
Loculatus	4	35	17250000	11067	0.022134
Loculatus	4	36	17750000	27238	0.054476
Loculatus	4	37	18250000	25468	0.050936
Loculatus	4	38	18750000	33852	0.067704
Loculatus	4	39	19250000	12662	0.025324
Loculatus	4	40	19750000	7714	0.015428
Loculatus	4	41	20250000	12652	0.025304
Loculatus	4	42	20750000	9232	0.018464
Loculatus	4	43	21250000	10744	0.021488
Loculatus	4	44	21750000	36390	0.07278
Loculatus	4	45	22250000	3924	0.007848
Loculatus	4	46	22750000	19947	0.039894
Loculatus	4	47	23250000	12432	0.024864
Loculatus	4	48	23750000	6405	0.01281
Loculatus	4	49	24250000	24255	0.04851
Loculatus	4	50	24750000	7309	0.014618
Loculatus	4	51	25250000	19125	0.03825
Loculatus	4	52	25750000	21687	0.043374
Loculatus	4	53	26250000	18685	0.03737
Loculatus	4	54	26750000	17919	0.035838
Loculatus	4	55	27250000	2064	0.004128
Loculatus	4	56	27750000	9704	0.019408
Loculatus	4	57	28250000	1131	0.002262
Loculatus	4	58	28750000	870	0.00174
Loculatus	4	59	29250000	792	0.001584
Loculatus	4	62	30750000	3402	0.006804
Loculatus	4	64	31750000	1071	0.002142
Loculatus	4	67	33250000	7651	0.015302
Loculatus	4	68	33750000	9833	0.019666
Loculatus	4	69	34250000	20226	0.040452
Loculatus	4	70	34750000	948	0.001896
Loculatus	4	71	35250000	6280	0.01256
Loculatus	4	72	35750000	11565	0.02313
Loculatus	4	73	36250000	18761	0.037522
Loculatus	4	74	36750000	18573	0.037146
Loculatus	4	75	37250000	5473	0.010946
Loculatus	4	76	37750000	17053	0.034106
Loculatus	4	77	38250000	5777	0.011554
Loculatus	4	78	38750000	21506	0.043012
Loculatus	4	79	39250000	14250	0.0285
Loculatus	4	80	39750000	1494	0.002988
Loculatus	4	81	40250000	4236	0.008472
Loculatus	4	84	41750000	1017	0.002034
Loculatus	4	85	42250000	4389	0.008778
Loculatus	4	87	43250000	20482	0.040964
Loculatus	4	88	43750000	22501	0.045002
Loculatus	4	89	44250000	5688	0.011376
Loculatus	4	90	44750000	9392	0.018784
Loculatus	4	91	45250000	25936	0.051872
Loculatus	4	92	45750000	10365	0.02073
Loculatus	4	93	46250000	9322	0.018644
Loculatus	4	94	46750000	9979	0.019958
Loculatus	4	95	47250000	36669	0.073338
Loculatus	4	96	47750000	15923	0.031846
Loculatus	4	97	48250000	7556	0.015112
Loculatus	4	98	48750000	4872	0.009744
Loculatus	4	99	49250000	18182	0.036364
Loculatus	4	100	49750000	5255	0.01051
Loculatus	4	101	50250000	8952	0.017904
Loculatus	4	102	50750000	14056	0.028112
Loculatus	4	103	51250000	18842	0.037684
Loculatus	4	104	51750000	6756	0.013512
Loculatus	4	105	52250000	2886	0.005772
Loculatus	4	107	53250000	10304	0.020608
Loculatus	4	108	53750000	14909	0.029818
Loculatus	4	109	54250000	7842	0.015684
Loculatus	4	110	54750000	2154	0.004308
Loculatus	4	111	55250000	1752	0.003504
Loculatus	4	112	55750000	1876	0.003752
Loculatus	4	113	56250000	1181	0.002362
Loculatus	4	114	56750000	4401	0.008802
Loculatus	4	115	57250000	3844	0.007688
Loculatus	4	116	57750000	9251	0.018502
Loculatus	4	117	58250000	11623	0.023246
Loculatus	4	118	58750000	7654	0.015308
Loculatus	4	119	59250000	906	0.001812
Loculatus	4	120	59750000	16106	0.032212
Loculatus	4	121	60250000	12493	0.024986
Loculatus	4	122	60750000	26947	0.053894
Loculatus	4	123	61250000	7882	0.015764
Loculatus	4	124	61750000	21562	0.043124
Loculatus	4	125	62250000	13276	0.026552
Loculatus	4	126	62750000	31339	0.062678
Loculatus	4	127	63250000	22876	0.045752
Loculatus	4	128	63750000	17691	0.035382
Loculatus	4	129	64250000	7137	0.014274
Loculatus	4	130	64750000	11075	0.02215
Loculatus	4	132	65750000	5817	0.011634
Loculatus	4	133	66250000	20417	0.040834
Loculatus	4	134	66750000	35899	0.071798
Loculatus	4	135	67250000	12480	0.02496
Loculatus	4	136	67750000	8001	0.016002
Loculatus	4	137	68250000	12005	0.02401
Loculatus	4	139	69250000	2978	0.005956
Loculatus	4	140	69750000	27142	0.054284
Loculatus	4	141	70250000	31974	0.063948
Loculatus	4	142	70750000	13836	0.027672
Loculatus	4	143	71250000	24279	0.048558
Loculatus	4	144	71750000	3307	0.006614
Loculatus	4	145	72250000	45970	0.09194
Loculatus	4	146	72750000	11515	0.02303
Loculatus	4	147	73250000	12205	0.02441
Loculatus	9	1	250000	27261	0.054522
Loculatus	9	2	750000	22250	0.0445
Loculatus	9	3	1250000	14713	0.029426
Loculatus	9	4	1750000	23637	0.047274
Loculatus	9	5	2250000	17218	0.034436
Loculatus	9	6	2750000	7725	0.01545
Loculatus	9	7	3250000	15439	0.030878
Loculatus	9	8	3750000	4824	0.009648
Loculatus	9	9	4250000	12627	0.025254
Loculatus	9	10	4750000	12556	0.025112
Loculatus	9	11	5250000	8618	0.017236
Loculatus	9	12	5750000	14686	0.029372
Loculatus	9	13	6250000	17885	0.03577
Loculatus	9	14	6750000	19184	0.038368
Loculatus	9	15	7250000	6233	0.012466
Loculatus	9	16	7750000	14051	0.028102
Loculatus	9	17	8250000	9780	0.01956
Loculatus	9	18	8750000	14746	0.029492
Loculatus	9	19	9250000	16762	0.033524
Loculatus	9	20	9750000	10208	0.020416
Loculatus	9	21	10250000	7269	0.014538
Loculatus	9	22	10750000	17716	0.035432
Loculatus	9	23	11250000	14272	0.028544
Loculatus	9	24	11750000	2923	0.005846
Loculatus	9	25	12250000	5208	0.010416
Loculatus	9	26	12750000	10950	0.0219
Loculatus	9	27	13250000	19747	0.039494
Loculatus	9	28	13750000	19485	0.03897
Loculatus	9	29	14250000	26181	0.052362
Loculatus	9	30	14750000	12653	0.025306
Loculatus	9	31	15250000	16756	0.033512
Loculatus	9	32	15750000	18167	0.036334
Loculatus	9	33	16250000	22583	0.045166
Loculatus	9	34	16750000	21799	0.043598
Loculatus	9	35	17250000	21354	0.042708
Loculatus	9	36	17750000	15882	0.031764
Loculatus	9	37	18250000	21492	0.042984
Loculatus	9	38	18750000	12785	0.02557
Loculatus	9	39	19250000	21645	0.04329
Loculatus	9	40	19750000	12816	0.025632
Loculatus	9	41	20250000	31243	0.062486
Loculatus	9	42	20750000	23558	0.047116
Loculatus	9	43	21250000	3726	0.007452
Loculatus	9	44	21750000	7884	0.015768
Loculatus	9	45	22250000	6425	0.01285
Loculatus	9	46	22750000	6841	0.013682
Loculatus	9	47	23250000	12950	0.0259
Loculatus	9	48	23750000	2456	0.004912
Loculatus	9	49	24250000	5607	0.011214
Loculatus	9	50	24750000	3901	0.007802
Loculatus	9	51	25250000	14226	0.028452
Loculatus	9	52	25750000	15960	0.03192
Loculatus	9	53	26250000	25363	0.050726
Loculatus	9	54	26750000	7607	0.015214
Loculatus	9	55	27250000	16612	0.033224
Loculatus	9	56	27750000	6224	0.012448
Loculatus	9	57	28250000	25670	0.05134
Loculatus	9	58	28750000	13176	0.026352
Loculatus	9	59	29250000	18633	0.037266
Loculatus	9	60	29750000	12774	0.025548
Loculatus	9	61	30250000	14842	0.029684
Loculatus	9	62	30750000	12105	0.02421
Loculatus	9	63	31250000	16565	0.03313
Loculatus	9	64	31750000	10849	0.021698
Loculatus	9	65	32250000	16479	0.032958
Loculatus	9	66	32750000	21805	0.04361
Loculatus	9	67	33250000	5328	0.010656
Loculatus	9	68	33750000	10414	0.020828
Loculatus	9	69	34250000	19414	0.038828
Loculatus	9	70	34750000	11245	0.02249
Loculatus	9	71	35250000	7367	0.014734
Loculatus	9	72	35750000	17941	0.035882
Loculatus	9	73	36250000	14491	0.028982
Loculatus	9	74	36750000	10142	0.020284
Loculatus	9	75	37250000	15741	0.031482
Loculatus	9	76	37750000	26055	0.05211
Loculatus	9	77	38250000	3648	0.007296
Loculatus	9	78	38750000	4701	0.009402
Loculatus	9	79	39250000	4966	0.009932
Loculatus	9	80	39750000	6700	0.0134
Loculatus	9	81	40250000	9699	0.019398
Loculatus	9	82	40750000	12457	0.024914
Loculatus	9	83	41250000	11331	0.022662
Loculatus	9	84	41750000	11934	0.023868
Loculatus	9	85	42250000	2901	0.005802
Loculatus	9	86	42750000	21616	0.043232
Loculatus	9	87	43250000	17088	0.034176
Loculatus	9	88	43750000	19556	0.039112
Loculatus	9	89	44250000	11631	0.023262
Loculatus	9	90	44750000	6884	0.013768
Loculatus	9	91	45250000	2391	0.004782
Loculatus	9	92	45750000	2358	0.004716
Loculatus	9	94	46750000	5142	0.010284
Loculatus	9	95	47250000	14435	0.02887
Loculatus	9	96	47750000	21109	0.042218
Loculatus	9	97	48250000	4668	0.009336
Loculatus	9	98	48750000	25344	0.050688
Loculatus	9	99	49250000	16209	0.032418
Loculatus	9	100	49750000	7163	0.014326
Loculatus	9	101	50250000	17117	0.034234
Loculatus	9	102	50750000	17722	0.035444
Loculatus	9	103	51250000	8929	0.017858
Loculatus	9	104	51750000	14773	0.029546
Loculatus	9	105	52250000	6248	0.012496
Loculatus	9	106	52750000	16632	0.033264
Loculatus	9	107	53250000	9244	0.018488
Loculatus	29	1	250000	7104	0.014208
Loculatus	28	1	250000	32836	0.065672
Loculatus	28	2	750000	25201	0.050402
Loculatus	28	3	1250000	26462	0.052924
Loculatus	28	4	1750000	16701	0.033402
Loculatus	28	5	2250000	11117	0.022234
Loculatus	28	6	2750000	2415	0.00483
Loculatus	28	7	3250000	18249	0.036498
Loculatus	28	8	3750000	12582	0.025164
Loculatus	28	9	4250000	10728	0.021456
Loculatus	28	10	4750000	8504	0.017008
Loculatus	28	11	5250000	2473	0.004946
Loculatus	24	1	250000	42026	0.084052
Loculatus	24	2	750000	37702	0.075404
Loculatus	24	3	1250000	26950	0.0539
Loculatus	24	4	1750000	19838	0.039676
Loculatus	24	5	2250000	25416	0.050832
Loculatus	24	6	2750000	23683	0.047366
Loculatus	24	7	3250000	1974	0.003948
Loculatus	24	8	3750000	30575	0.06115
Loculatus	24	9	4250000	23925	0.04785
Loculatus	24	10	4750000	28078	0.056156
Loculatus	24	11	5250000	28678	0.057356
Loculatus	24	12	5750000	34915	0.06983
Loculatus	24	13	6250000	20589	0.041178
Loculatus	24	14	6750000	21852	0.043704
Loculatus	24	15	7250000	23964	0.047928
Loculatus	24	16	7750000	28967	0.057934
Loculatus	24	17	8250000	24188	0.048376
Loculatus	24	18	8750000	23271	0.046542
Loculatus	24	19	9250000	14883	0.029766
Loculatus	16	1	250000	21306	0.042612
Loculatus	16	2	750000	25499	0.050998
Loculatus	16	3	1250000	26753	0.053506
Loculatus	16	4	1750000	20583	0.041166
Loculatus	16	5	2250000	20066	0.040132
Loculatus	16	6	2750000	23670	0.04734
Loculatus	16	7	3250000	26137	0.052274
Loculatus	16	8	3750000	43743	0.087486
Loculatus	16	9	4250000	22368	0.044736
Loculatus	16	10	4750000	27570	0.05514
Loculatus	16	11	5250000	25047	0.050094
Loculatus	16	12	5750000	17181	0.034362
Loculatus	16	13	6250000	26500	0.053
Loculatus	16	14	6750000	14199	0.028398
Loculatus	16	15	7250000	3371	0.006742
Loculatus	16	16	7750000	20762	0.041524
Loculatus	16	17	8250000	11118	0.022236
Loculatus	16	18	8750000	21457	0.042914
Loculatus	16	19	9250000	35564	0.071128
Loculatus	16	20	9750000	2556	0.005112
Loculatus	16	21	10250000	19162	0.038324
Loculatus	16	22	10750000	28720	0.05744
Loculatus	16	23	11250000	13892	0.027784
Loculatus	16	24	11750000	4491	0.008982
Loculatus	16	25	12250000	31155	0.06231
Loculatus	16	26	12750000	14915	0.02983
Loculatus	16	27	13250000	11712	0.023424
Loculatus	16	28	13750000	20986	0.041972
Loculatus	16	29	14250000	18837	0.037674
Loculatus	16	30	14750000	8154	0.016308
Loculatus	16	31	15250000	30389	0.060778
Loculatus	16	32	15750000	12102	0.024204
Loculatus	16	33	16250000	49098	0.098196
Loculatus	16	34	16750000	35354	0.070708
Loculatus	16	35	17250000	37798	0.075596
Loculatus	16	36	17750000	15705	0.03141
Loculatus	16	37	18250000	2951	0.005902
Loculatus	16	38	18750000	28442	0.056884
Loculatus	16	39	19250000	33071	0.066142
Loculatus	16	40	19750000	15473	0.030946
Loculatus	16	41	20250000	3104	0.006208
Loculatus	16	42	20750000	17102	0.034204
Loculatus	16	43	21250000	3608	0.007216
Loculatus	18	1	250000	8241	0.016482
Loculatus	18	2	750000	14116	0.028232
Loculatus	18	3	1250000	14175	0.02835
Loculatus	18	4	1750000	16536	0.033072
Loculatus	18	5	2250000	16246	0.032492
Loculatus	18	6	2750000	31010	0.06202
Loculatus	18	7	3250000	15984	0.031968
Loculatus	18	8	3750000	17811	0.035622
Loculatus	18	9	4250000	11139	0.022278
Loculatus	18	10	4750000	11040	0.02208
Loculatus	18	11	5250000	3875	0.00775
Loculatus	18	12	5750000	1642	0.003284
Loculatus	18	13	6250000	26214	0.052428
Loculatus	18	14	6750000	32862	0.065724
Loculatus	18	15	7250000	21215	0.04243
Loculatus	18	16	7750000	12500	0.025
Loculatus	18	17	8250000	17595	0.03519
Loculatus	18	18	8750000	20095	0.04019
Loculatus	18	19	9250000	42170	0.08434
Loculatus	18	20	9750000	14140	0.02828
Loculatus	18	21	10250000	15609	0.031218
Loculatus	18	22	10750000	14107	0.028214
Loculatus	18	23	11250000	28452	0.056904
Loculatus	18	24	11750000	30168	0.060336
Loculatus	18	25	12250000	17838	0.035676
Loculatus	18	26	12750000	27578	0.055156
Loculatus	18	27	13250000	37437	0.074874
Loculatus	18	28	13750000	20153	0.040306
Loculatus	18	29	14250000	11019	0.022038
Loculatus	18	30	14750000	16724	0.033448
Loculatus	18	31	15250000	30563	0.061126
Loculatus	18	32	15750000	7728	0.015456
Loculatus	20	1	250000	24343	0.048686
Loculatus	20	2	750000	15865	0.03173
Loculatus	20	3	1250000	10271	0.020542
Loculatus	20	4	1750000	17791	0.035582
Loculatus	20	5	2250000	15553	0.031106
Loculatus	20	6	2750000	19977	0.039954
Loculatus	20	7	3250000	4326	0.008652
Loculatus	20	8	3750000	23166	0.046332
Loculatus	20	9	4250000	14971	0.029942
Loculatus	20	10	4750000	28321	0.056642
Loculatus	20	11	5250000	9756	0.019512
Loculatus	20	12	5750000	38179	0.076358
Loculatus	20	13	6250000	38902	0.077804
Loculatus	20	14	6750000	28873	0.057746
Loculatus	20	15	7250000	49280	0.09856
Loculatus	20	16	7750000	47922	0.095844
Loculatus	20	17	8250000	23002	0.046004
Loculatus	20	18	8750000	13158	0.026316
Loculatus	20	19	9250000	18472	0.036944
Loculatus	20	20	9750000	41485	0.08297
Loculatus	20	21	10250000	21915	0.04383
Loculatus	20	22	10750000	21776	0.043552
Loculatus	20	23	11250000	24317	0.048634
Loculatus	20	24	11750000	7884	0.015768
Loculatus	20	25	12250000	4046	0.008092
Loculatus	20	26	12750000	6020	0.01204
Loculatus	20	27	13250000	25733	0.051466
Loculatus	20	28	13750000	18259	0.036518
Loculatus	20	29	14250000	32285	0.06457
Loculatus	20	30	14750000	22362	0.044724
Loculatus	2	1	250000	20160	0.04032
Loculatus	2	2	750000	21295	0.04259
Loculatus	2	3	1250000	14080	0.02816
Loculatus	2	4	1750000	1932	0.003864
Loculatus	2	5	2250000	23827	0.047654
Loculatus	2	6	2750000	1658	0.003316
Loculatus	2	7	3250000	5883	0.011766
Loculatus	2	8	3750000	1131	0.002262
Loculatus	2	9	4250000	12837	0.025674
Loculatus	2	10	4750000	3783	0.007566
Loculatus	2	11	5250000	19018	0.038036
Loculatus	2	12	5750000	24320	0.04864
Loculatus	2	13	6250000	7018	0.014036
Loculatus	2	14	6750000	5359	0.010718
Loculatus	2	15	7250000	14838	0.029676
Loculatus	2	16	7750000	23224	0.046448
Loculatus	2	17	8250000	4761	0.009522
Loculatus	2	18	8750000	4848	0.009696
Loculatus	2	19	9250000	13478	0.026956
Loculatus	2	20	9750000	7954	0.015908
Loculatus	2	21	10250000	29885	0.05977
Loculatus	2	22	10750000	34708	0.069416
Loculatus	2	23	11250000	15555	0.03111
Loculatus	2	24	11750000	11724	0.023448
Loculatus	2	25	12250000	276	0.000552
Loculatus	2	26	12750000	20848	0.041696
Loculatus	2	27	13250000	13788	0.027576
Loculatus	2	28	13750000	22117	0.044234
Loculatus	2	29	14250000	22785	0.04557
Loculatus	2	30	14750000	16414	0.032828
Loculatus	2	31	15250000	12800	0.0256
Loculatus	2	32	15750000	18294	0.036588
Loculatus	2	33	16250000	12134	0.024268
Loculatus	2	34	16750000	24991	0.049982
Loculatus	2	35	17250000	3864	0.007728
Loculatus	2	36	17750000	15807	0.031614
Loculatus	2	37	18250000	2133	0.004266
Loculatus	2	38	18750000	9796	0.019592
Loculatus	2	39	19250000	23706	0.047412
Loculatus	2	40	19750000	7185	0.01437
Loculatus	2	41	20250000	3912	0.007824
Loculatus	2	42	20750000	447	0.000894
Loculatus	2	43	21250000	5589	0.011178
Loculatus	2	44	21750000	12388	0.024776
Loculatus	2	45	22250000	12331	0.024662
Loculatus	2	46	22750000	7114	0.014228
Loculatus	2	47	23250000	5442	0.010884
Loculatus	2	48	23750000	10321	0.020642
Loculatus	2	49	24250000	14178	0.028356
Loculatus	2	50	24750000	12166	0.024332
Loculatus	2	51	25250000	9381	0.018762
Loculatus	2	52	25750000	7326	0.014652
Loculatus	2	53	26250000	17188	0.034376
Loculatus	2	54	26750000	14249	0.028498
Loculatus	2	55	27250000	4407	0.008814
Loculatus	2	56	27750000	15986	0.031972
Loculatus	2	57	28250000	1749	0.003498
Loculatus	2	58	28750000	11989	0.023978
Loculatus	2	59	29250000	10250	0.0205
Loculatus	2	60	29750000	8481	0.016962
Loculatus	2	61	30250000	14425	0.02885
Loculatus	2	62	30750000	6079	0.012158
Loculatus	2	63	31250000	12537	0.025074
Loculatus	2	64	31750000	806	0.001612
Loculatus	2	65	32250000	7941	0.015882
Loculatus	2	66	32750000	22085	0.04417
